pos,vel
1.54525622571876,0.264207942166896
1.54780824615102,0.246300864041434
1.55018433739469,0.22902210444669
1.55239078263506,0.212371663382664
1.55443386505745,0.196349540849356
1.55631986784715,0.180955736846766
1.55805507418948,0.166190251374894
1.55964576726975,0.15205308443374
1.56109823027326,0.138544236023304
1.56241874638532,0.125663706143586
1.56361359879123,0.113411494794586
1.56468907067631,0.101787601976303
1.56565144522586,0.0907920276887392
1.56650700562519,0.0804247719318929
1.5672620350596,0.0706858347057645
1.56792281671441,0.0615752160103541
1.56849563377491,0.0530929158456617
1.56898676942642,0.0452389342116872
1.56940250685425,0.0380132711084307
1.56974912924369,0.0314159265358921
1.57003291978007,0.0254469004940715
1.57026016164868,0.0201061929829689
1.57043713803483,0.0153938040025842
1.57057013212383,0.0113097335529175
